Cidade,Nome,Estado (Lista),País,Estado,Município IBGE,Percentual de ISS,Distrito
,,,,,,,
4101150,?ngulo,PR,1,PR,,0,
3100104,Abadia dos Dourados,MG,1,MG,,0,
5200100,Abadiania,GO,1,GO,,0,
3100203,Abaete,MG,1,MG,,0,
1500107,Abaetetuba,PA,1,PA,,0,
2300101,Abaiara,CE,1,CE,,0,
2900108,Abaira,BA,1,BA,,0,
2900207,Abare,BA,1,BA,,0,
4100103,Abatia,PR,1,PR,,0,
4200051,Abdon Batista,SC,1,SC,,0,
1500131,Abel Figueiredo,PA,1,PA,,0,
4200101,Abelardo Luz,SC,1,SC,,0,
3100302,Abre Campo,MG,1,MG,,0,
2600054,Abreu e Lima,PE,1,PE,,0,
1700251,Abreulandia,TO,1,TO,,0,
3100401,Acaiaca,MG,1,MG,,0,
2100055,Acailandia,MA,1,MA,,0,
2900306,Acajutiba,BA,1,BA,,0,
1500206,Acara,PA,1,PA,,0,
2300150,Acarape,CE,1,CE,,0,
2300200,Acarau,CE,1,CE,,0,
2400109,Acari,RN,1,RN,,0,
2300309,Acopiara,CE,1,CE,,0,
5100102,Acorizal,MT,1,MT,,0,
1200013,Acrelandia,AC,1,AC,,0,
5200134,Acreuna,GO,1,GO,,0,
2400208,Acu,RN,1,RN,,0,
3100500,Acucena,MG,1,MG,,0,
3500105,Adamantina,SP,1,SP,,0,
5200159,Adelandia,GO,1,GO,,0,
3500204,Adolfo,SP,1,SP,,0,
4100202,Adrianopolis,PR,1,PR,,0,
2900355,Adustina,BA,1,BA,,0,
2600104,Afogados Ingazeira,PE,1,PE,,0,
2400307,Afonso Bezerra,RN,1,RN,,0,
3200102,Afonso Claudio,ES,1,ES,,0,
2100105,Afonso Cunha,MA,1,MA,,0,
2600203,Afranio,PE,1,PE,,0,
1500305,Afua,PA,1,PA,,0,
2600302,Agrestina,PE,1,PE,,0,
2200103,Agricolandia,PI,1,PI,,0,
4200200,Agrolandia,SC,1,SC,,0,
4200309,Agronomica,SC,1,SC,,0,
1500347,Agua Azul do Norte,PA,1,PA,,0,
3100609,Agua Boa,MG,1,MG,,0,
5100201,Agua Boa,MT,1,MT,,0,
2200202,Agua Branca,PI,1,PI,,0,
2500106,Agua Branca,PB,1,PB,,0,
2700102,Agua Branca,AL,1,AL,,0,
5000203,Agua Clara,MS,1,MS,,0,
3100708,Agua Comprida,MG,1,MG,,0,
4200408,Agua Doce,SC,1,SC,,0,
3200169,Agua Doce do Norte,ES,1,ES,,0,
2900405,Agua Fria,BA,1,BA,,0,
5200175,Agua Fria de Goias,GO,1,GO,,0,
5200209,Agua Limpa,GO,1,GO,,0,
2400406,Agua Nova,RN,1,RN,,0,
2600401,Agua Preta,PE,1,PE,,0,
4300059,Agua Santa,RS,1,RS,,0,
3500303,Aguai,SP,1,SP,,0,
3100807,Aguanil,MG,1,MG,,0,
2600500,Aguas Belas,PE,1,PE,,0,
3500402,Aguas da Prata,SP,1,SP,,0,
4200507,Aguas de Chapeco,SC,1,SC,,0,
3500501,Aguas de Lindëia,SP,1,SP,,0,
3500600,Aguas de Sao Pedro,SP,1,SP,,0,
3500550,Aguas de Sta.Barbara,SP,1,SP,,0,
3100906,Aguas Formosas,MG,1,MG,,0,
4200556,Aguas Frias,SC,1,SC,,0,
4200606,Aguas Mornas,SC,1,SC,,0,
3101003,Aguas Vermelhas,MG,1,MG,,0,
4300109,Agudo,RS,1,RS,,0,
3500709,Agudos,SP,1,SP,,0,
4100301,Agudos do Sul,PR,1,PR,,0,
3200136,Aguia Branca,ES,1,ES,,0,
2500205,Aguiar,PB,1,PB,,0,
3101102,Aimores,MG,1,MG,,0,
2900603,Aiquara,BA,1,BA,,0,
2300408,Aiuaba,CE,1,CE,,0,
3101201,Aiuruoca,MG,1,MG,,0,
4300208,Ajuricaba,RS,1,RS,,0,
3101300,Alagoa,MG,1,MG,,0,
2500304,Alagoa Grande,PB,1,PB,,0,
2500403,Alagoa Nova,PB,1,PB,,0,
2500502,Alagoinha,PB,1,PB,,0,
2600609,Alagoinha,PE,1,PE,,0,
2200251,Alagoinha do Piaui,PI,1,PI,,0,
2900702,Alagoinhas,BA,1,BA,,0,
3500758,Alambari,SP,1,SP,,0,
3101409,Albertina,MG,1,MG,,0,
2100204,Alcantara,MA,1,MA,,0,
2300507,Alcantaras,CE,1,CE,,0,
5000252,Alcinopolis,MS,1,MS,,0,
2900801,Alcobaca,BA,1,BA,,0,
2100303,Aldeias Altas,MA,1,MA,,0,
4300307,Alecrim,RS,1,RS,,0,
3200201,Alegre,ES,1,ES,,0,
4300406,Alegrete,RS,1,RS,,0,
2200277,Alegrete do Piaui,PI,1,PI,,0,
4300455,Alegria,RS,1,RS,,0,
3101508,Alem Paraiba,MG,1,MG,,0,
1500404,Alenquer,PA,1,PA,,0,
2400505,Alexandria,RN,1,RN,,0,
5200308,Alexania,GO,1,GO,,0,
3101607,Alfenas,MG,1,MG,,0,
3200300,Alfredo Chaves,ES,1,ES,,0,
3500808,Alfredo Marcondes,SP,1,SP,,0,
3101631,Alfredo Vasconcelos,MG,1,MG,,0,
4200705,Alfredo Wagner,SC,1,SC,,0,
2500601,Alhandra,PB,1,PB,,0,
2600708,Alianca,PE,1,PE,,0,
1700350,Alianca do Tocantins,TO,1,TO,,0,
2900900,Almadina,BA,1,BA,,0,
1700400,Almas,TO,1,TO,,0,
1500503,Almeirim,PA,1,PA,,0,
3101706,Almenara,MG,1,MG,,0,
2400604,Almino Afonso,RN,1,RN,,0,
4100400,Almirante Tamandare,PR,1,PR,,0,
5200506,Aloandia,GO,1,GO,,0,
3101805,Alpercata,MG,1,MG,,0,
4300505,Alpestre,RS,1,RS,,0,
3101904,Alpinopolis,MG,1,MG,,0,
5100250,Alta Floresta,MT,1,MT,,0,
1100015,Alta Floresta DOeste,RO,1,RO,,0,
3500907,Altair,SP,1,SP,,0,
1500602,Altamira,PA,1,PA,,0,
2100402,Altamira do Maranhao,MA,1,MA,,0,
4100459,Altamira do Parana,PR,1,PR,,0,
2300606,Altaneira,CE,1,CE,,0,
3102001,Alterosa,MG,1,MG,,0,
2600807,Altinho,PE,1,PE,,0,
3501004,Altinopolis,SP,1,SP,,0,
1400050,Alto Alegre,RR,1,RR,,0,
3501103,Alto Alegre,SP,1,SP,,0,
4300554,Alto Alegre,RS,1,RS,,0,
1100379,Alto Alegre Parecis,RO,1,RO,,0,
5100300,Alto Araguaia,MT,1,MT,,0,
4200754,ALTO BELA VISTA,SC,1,SC,,0,
5100359,Alto Boa Vista,MT,1,MT,,0,
2400703,Alto do Rodrigues,RN,1,RN,,0,
4300570,Alto Feliz,RS,1,RS,,0,
5100409,Alto Garcas,MT,1,MT,,0,
5200555,Alto Horizonte,GO,1,GO,,0,
3153509,Alto Jequitiba,MG,1,MG,,0,
2200301,Alto Longa,PI,1,PI,,0,
5100508,Alto Paraguai,MT,1,MT,,0,
1100403,Alto Paraiso,RO,1,RO,,0,
5200605,Alto Paraiso Goias,GO,1,GO,,0,
4100608,Alto Parana,PR,1,PR,,0,
2100501,Alto Parnaiba,MA,1,MA,,0,
4100707,Alto Piquiri,PR,1,PR,,0,
3102100,Alto Rio Doce,MG,1,MG,,0,
3200359,Alto Rio Novo,ES,1,ES,,0,
2300705,Alto Santo,CE,1,CE,,0,
5100607,Alto Taquari,MT,1,MT,,0,
4100509,Altonia,PR,1,PR,,0,
2200400,Altos,PI,1,PI,,0,
3501152,Aluminio,SP,1,SP,,0,
1300029,Alvaraes,AM,1,AM,,0,
3102209,Alvarenga,MG,1,MG,,0,
3501202,Alvares Florence,SP,1,SP,,0,
3501301,Alvares Machado,SP,1,SP,,0,
3501400,Alvaro de Carvalho,SP,1,SP,,0,
3501509,Alvinlandia,SP,1,SP,,0,
3102308,Alvinopolis,MG,1,MG,,0,
1700707,Alvorada,TO,1,TO,,0,
4300604,Alvorada,RS,1,RS,,0,
3102407,Alvorada de Minas,MG,1,MG,,0,
5200803,Alvorada do Norte,GO,1,GO,,0,
4100806,Alvorada do Sul,PR,1,PR,,0,
1100346,Alvorada D'Oeste,RO,1,RO,,0,
5000609,Amambai,MS,1,MS,,0,
1600105,Amapa,AP,1,AP,,0,
4100905,Amapora,PR,1,PR,,0,
2600906,Amaraji,PE,1,PE,,0,
4300638,Amaral Ferrador,RS,1,RS,,0,
2200509,Amarante,PI,1,PI,,0,
2100600,Amarante do Maranhao,MA,1,MA,,0,
2901007,Amargosa,BA,1,BA,,0,
1300060,Amatura,AM,1,AM,,0,
2901106,Amelia Rodrigues,BA,1,BA,,0,
2901155,America Dourada,BA,1,BA,,0,
3501608,Americana,SP,1,SP,,0,
5200852,Americano do Brasil,GO,1,GO,,0,
3501707,Americo Brasiliense,SP,1,SP,,0,
3501806,Americo de Campos,SP,1,SP,,0,
4300646,Ametista do Sul,RS,1,RS,,0,
2300754,Amontada,CE,1,CE,,0,
5200902,Amorinopolis,GO,1,GO,,0,
3501905,Amparo,SP,1,SP,,0,
3102506,Amparo do Serra,MG,1,MG,,0,
2800100,Amparo S.Francisco,SE,1,SE,,0,
4101002,Ampere,PR,1,PR,,0,
2700201,Anadia,AL,1,AL,,0,
2901205,Anage,BA,1,BA,,0,
4101051,Anahy,PR,1,PR,,0,
1500701,Anajas,PA,1,PA,,0,
2100709,Anajatuba,MA,1,MA,,0,
3502002,Analandia,SP,1,SP,,0,
1300086,Anama,AM,1,AM,,0,
1701002,Ananas,TO,1,TO,,0,
1500800,Ananindeua,PA,1,PA,,0,
5201108,Anapolis,GO,1,GO,,0,
2100808,Anapurus,MA,1,MA,,0,
5000708,Anastacio,MS,1,MS,,0,
5000807,Anaurilandia,MS,1,MS,,0,
3200409,Anchieta,ES,1,ES,,0,
4200804,Anchieta,SC,1,SC,,0,
2901304,Andarai,BA,1,BA,,0,
4101101,Andira,PR,1,PR,,0,
2901353,Andorinha,BA,1,BA,,0,
3102605,Andradas,MG,1,MG,,0,
3502101,Andradina,SP,1,SP,,0,
4300661,Andre da Rocha,RS,1,RS,,0,
3102803,Andrelandia,MG,1,MG,,0,
3502200,Angatuba,SP,1,SP,,0,
5000856,Angelica,MS,1,MS,,0,
2601003,Angelim,PE,1,PE,,0,
4200903,Angelina,SC,1,SC,,0,
2901403,Angical,BA,1,BA,,0,
2200608,Angical do Piaui,PI,1,PI,,0,
1701051,Angico,TO,1,TO,,0,
2400802,Angicos,RN,1,RN,,0,
3300100,Angra dos Reis,RJ,1,RJ,,0,
2901502,Anguera,BA,1,BA,,0,
5201207,Anhanguera,GO,1,GO,,0,
3502309,Anhembi,SP,1,SP,,0,
3502408,Anhumas,SP,1,SP,,0,
5201306,Anicuns,GO,1,GO,,0,
2200707,Anisio de Abreu,PI,1,PI,,0,
4201000,Anita Garibaldi,SC,1,SC,,0,
4201109,Anitapolis,SC,1,SC,,0,
1300102,Anori,AM,1,AM,,0,
4300703,Anta Gorda,RS,1,RS,,0,
2901601,Antas,BA,1,BA,,0,
4101200,Antonina,PR,1,PR,,0,
2300804,Antonina do Norte,CE,1,CE,,0,
2200806,Antonio Almeida,PI,1,PI,,0,
2901700,Antonio Cardoso,BA,1,BA,,0,
3102902,Antonio Carlos,MG,1,MG,,0,
4201208,Antonio Carlos,SC,1,SC,,0,
3103009,Antonio Dias,MG,1,MG,,0,
2901809,Antonio Goncalves,BA,1,BA,,0,
5000906,Antonio Joao,MS,1,MS,,0,
2400901,Antonio Martins,RN,1,RN,,0,
4101309,Antonio Olinto,PR,1,PR,,0,
3103108,Antonio P. de Minas,MG,1,MG,,0,
4300802,Antonio Prado,RS,1,RS,,0,
3502507,Aparecida,SP,1,SP,,0,
5201405,Aparecida de Goiania,GO,1,GO,,0,
5001003,Aparecida do Taboado,MS,1,MS,,0,
3502606,Aparecida d'Oeste,SP,1,SP,,0,
5201454,Aparecida Rio Doce,GO,1,GO,,0,
1701101,Aparecida Rio Negro,TO,1,TO,,0,
3300159,Aperibe,RJ,1,RJ,,0,
3200508,Apiaca,ES,1,ES,,0,
5100805,Apiacas,MT,1,MT,,0,
3502705,Apiai,SP,1,SP,,0,
4201257,Apiuna,SC,1,SC,,0,
2401008,Apodi,RN,1,RN,,0,
2901908,Apora,BA,1,BA,,0,
5201504,Apore,GO,1,GO,,0,
2901957,Apuarema,BA,1,BA,,0,
4101408,Apucarana,PR,1,PR,,0,
1300144,Apui,AM,1,AM,,0,
2300903,Apuiares,CE,1,CE,,0,
2800209,Aquidaba,SE,1,SE,,0,
5001102,Aquidauana,MS,1,MS,,0,
2301000,Aquiraz,CE,1,CE,,0,
4201273,Arabuta,SC,1,SC,,0,
2500809,Aracagi,PB,1,PB,,0,
3103207,Aracai,MG,1,MG,,0,
2800308,Aracaju,SE,1,SE,,0,
3502754,Aracariguama,SP,1,SP,,0,
2902054,Aracas,BA,1,BA,,0,
2301109,Aracati,CE,1,CE,,0,
2902005,Aracatu,BA,1,BA,,0,
3502804,Aracatuba,SP,1,SP,,0,
2902104,Araci,BA,1,BA,,0,
3103306,Aracitaba,MG,1,MG,,0,
2301208,Aracoiaba,CE,1,CE,,0,
3502903,Aracoiaba da Serra,SP,1,SP,,0,
3200607,Aracruz,ES,1,ES,,0,
5201603,Aracu,GO,1,GO,,0,
3103405,Aracuai,MG,1,MG,,0,
5201702,Aragarcas,GO,1,GO,,0,
5201801,Aragoiania,GO,1,GO,,0,
1701309,Aragominas,TO,1,TO,,0,
1701903,Araguacema,TO,1,TO,,0,
1702000,Araguacu,TO,1,TO,,0,
5101001,Araguaiana,MT,1,MT,,0,
1702109,Araguaina,TO,1,TO,,0,
5101209,Araguainha,MT,1,MT,,0,
1702158,Araguana,TO,1,TO,,0,
5202155,Araguapaz,GO,1,GO,,0,
3103504,Araguari,MG,1,MG,,0,
1702208,Araguatins,TO,1,TO,,0,
2100907,Araioses,MA,1,MA,,0,
5001243,Aral Moreira,MS,1,MS,,0,
2902203,Aramari,BA,1,BA,,0,
4300851,Arambare,RS,1,RS,,0,
2100956,Arame,MA,1,MA,,0,
3503000,Aramina,SP,1,SP,,0,
3503109,Arandu,SP,1,SP,,0,
3103603,Arantina,MG,1,MG,,0,
3503158,Arapei,SP,1,SP,,0,
2700300,Arapiraca,AL,1,AL,,0,
1702307,Arapoema,TO,1,TO,,0,
3103702,Araponga,MG,1,MG,,0,
4101507,Arapongas,PR,1,PR,,0,
3103751,Arapora,MG,1,MG,,0,
4101606,Arapoti,PR,1,PR,,0,
3103801,Arapua,MG,1,MG,,0,
5101258,Arapuranga,MT,1,MT,,0,
4201307,Araquari,SC,1,SC,,0,
2500908,Arara,PB,1,PB,,0,
4201406,Ararangua,SC,1,SC,,0,
3503208,Araraquara,SP,1,SP,,0,
3503307,Araras,SP,1,SP,,0,
2301257,Ararenda,CE,1,CE,,0,
2101004,Arari,MA,1,MA,,0,
2301307,Araripe,CE,1,CE,,0,
2601102,Araripina,PE,1,PE,,0,
3300209,Araruama,RJ,1,RJ,,0,
2501005,Araruna,PB,1,PB,,0,
4101705,Araruna,PR,1,PR,,0,
2902252,Arataca,BA,1,BA,,0,
4300901,Aratiba,RS,1,RS,,0,
2301406,Aratuba,CE,1,CE,,0,
2902302,Aratuipe,BA,1,BA,,0,
2800407,Araua,SE,1,SE,,0,
4101804,Araucaria,PR,1,PR,,0,
3103900,Araujos,MG,1,MG,,0,
3104007,Araxa,MG,1,MG,,0,
3104106,Arceburgo,MG,1,MG,,0,
3104205,Arcos,MG,1,MG,,0,
2601201,Arcoverde,PE,1,PE,,0,
3104304,Areado,MG,1,MG,,0,
3300225,Areal,RJ,1,RJ,,0,
3503406,Arealva,SP,1,SP,,0,
2501104,Areia,PB,1,PB,,0,
2401107,Areia Branca,RN,1,RN,,0,
2800506,Areia Branca,SE,1,SE,,0,
2501203,Areial,PB,1,PB,,0,
3503505,Areias,SP,1,SP,,0,
3503604,Areiopolis,SP,1,SP,,0,
5101308,Arenapolis,MT,1,MT,,0,
5202353,Arenopolis,GO,1,GO,,0,
2401206,Ares,RN,1,RN,,0,
3104403,Argirita,MG,1,MG,,0,
3104502,Arinos,MG,1,MG,,0,
5101407,Aripuana,MT,1,MT,,0,
1100023,Ariquemes,RO,1,RO,,0,
3503703,Ariranha,SP,1,SP,,0,
4201505,Armazem,SC,1,SC,,0,
2301505,Arneiroz,CE,1,CE,,0,
2200905,Aroazes,PI,1,PI,,0,
2501302,Aroeiras,PB,1,PB,,0,
2201002,Arraial,PI,1,PI,,0,
3300258,Arraial do Cabo,RJ,1,RJ,,0,
1702406,Arraias,TO,1,TO,,0,
4301008,Arroio do Meio,RS,1,RS,,0,
4301057,Arroio do Sal,RS,1,RS,,0,
4301206,Arroio do Tigre,RS,1,RS,,0,
4301107,Arroio dos Ratos,RS,1,RS,,0,
4301305,Arroio Grande,RS,1,RS,,0,
4201604,Arroio Trinta,SC,1,SC,,0,
3503802,Artur Nogueira,SP,1,SP,,0,
5202502,Aruana,GO,1,GO,,0,
3503901,Aruja,SP,1,SP,,0,
4201653,Arvoredo,SC,1,SC,,0,
4301404,Arvorezinha,RS,1,RS,,0,
4201703,Ascurra,SC,1,SC,,0,
3503950,Aspasia,SP,1,SP,,0,
4101903,Assai,PR,1,PR,,0,
2301604,Assare,CE,1,CE,,0,
3504008,Assis,SP,1,SP,,0,
1200054,Assis Brasil,AC,1,AC,,0,
4102000,Assis Chateaubriand,PR,1,PR,,0,
3104601,Astolfo Dutra,MG,1,MG,,0,
4102109,Astorga,PR,1,PR,,0,
2700409,Atalaia,AL,1,AL,,0,
4102208,Atalaia,PR,1,PR,,0,
1300201,Atalaia do Norte,AM,1,AM,,0,
4201802,Atalanta,SC,1,SC,,0,
3104700,Ataleia,MG,1,MG,,0,
3504107,Atibaia,SP,1,SP,,0,
3200706,Atilio Vivacqua,ES,1,ES,,0,
1702554,Augustinopolis,TO,1,TO,,0,
1500909,Augusto Correa,PA,1,PA,,0,
3104809,Augusto de Lima,MG,1,MG,,0,
4301503,Augusto Pestana,RS,1,RS,,0,
2401305,Augusto Severo,RN,1,RN,,0,
4301552,Aurea,RS,1,RS,,0,
2902401,Aurelino Leal,BA,1,BA,,0,
3504206,Auriflama,SP,1,SP,,0,
5202601,Aurilandia,GO,1,GO,,0,
2301703,Aurora,CE,1,CE,,0,
4201901,Aurora,SC,1,SC,,0,
1500958,Aurora do Para,PA,1,PA,,0,
1702703,Aurora do Tocantins,TO,1,TO,,0,
1300300,Autazes,AM,1,AM,,0,
3504305,Avai,SP,1,SP,,0,
3504404,Avanhandava,SP,1,SP,,0,
3504503,Avare,SP,1,SP,,0,
1501006,Aveiro,PA,1,PA,,0,
2201101,Avelino Lopes,PI,1,PI,,0,
5202809,Avelinopolis,GO,1,GO,,0,
2101103,Axixa,MA,1,MA,,0,
1702901,Axixa do Tocantins,TO,1,TO,,0,
1703008,Babaculandia,TO,1,TO,,0,
2101202,Bacabal,MA,1,MA,,0,
2101301,Bacuri,MA,1,MA,,0,
3504602,Bady Bassitt,SP,1,SP,,0,
3104908,Baependi,MG,1,MG,,0,
4301602,Bage,RS,1,RS,,0,
1501105,Bagre,PA,1,PA,,0,
2501401,Baia da Traicao,PB,1,PB,,0,
2401404,Baia Formosa,RN,1,RN,,0,
2902500,Baianopolis,BA,1,BA,,0,
1501204,Baiao,PA,1,PA,,0,
2201150,Baixa Gde do Ribeiro,PI,1,PI,,0,
2902609,Baixa Grande,BA,1,BA,,0,
2301802,Baixio,CE,1,CE,,0,
3200805,Baixo Guandu,ES,1,ES,,0,
3504701,Balbinos,SP,1,SP,,0,
3105004,Baldim,MG,1,MG,,0,
5203104,Baliza,GO,1,GO,,0,
4202057,Balneario Barra Sul,SC,1,SC,,0,
4202008,Balneario Camboriu,SC,1,SC,,0,
4212809,Balneario Picarras,SC,1,SC,,0,
4301636,BALNEARIO PINHAL,SC,1,SC,,0,
4102307,Balsa Nova,PR,1,PR,,0,
2101400,Balsal,MA,1,MA,,0,
3504800,Balsamo,SP,1,SP,,0,
3105103,Bambui,MG,1,MG,,0,
2301851,Banabuiu,CE,1,CE,,0,
3504909,Bananal,SP,1,SP,,0,
2501500,Bananeiras,PB,1,PB,,0,
3105202,Bandeira,MG,1,MG,,0,
3105301,Bandeira do Sul,MG,1,MG,,0,
4102406,Bandeirantes,PR,1,PR,,0,
5001508,Bandeirantes,MS,1,MS,,0,
2902658,Banzae,BA,1,BA,,0,
4301651,Barao,RS,1,RS,,0,
3505005,Barao de Antonina,SP,1,SP,,0,
3105400,Barao de Cocais,MG,1,MG,,0,
4301701,Barao de Cotegipe,RS,1,RS,,0,
2101509,Barao de Grajau,MA,1,MA,,0,
5101605,Barao de Melgaco,MT,1,MT,,0,
3105509,Barao de Monte Alto,MG,1,MG,,0,
4301750,Barao do Triunfo,RS,1,RS,,0,
2401453,Barauna,RN,1,RN,,0,
3105608,Barbacena,MG,1,MG,,0,
2301901,Barbalha,CE,1,CE,,0,
3505104,Barbosa,SP,1,SP,,0,
4102505,Barbosa Ferraz,PR,1,PR,,0,
1501303,Barcarena,PA,1,PA,,0,
2401503,Barcelona,RN,1,RN,,0,
1300409,Barcelos,AM,1,AM,,0,
3505203,Bariri,SP,1,SP,,0,
2902708,Barra,BA,1,BA,,0,
2903235,Barra Alto,BA,1,BA,,0,
3505302,Barra Bonita,SP,1,SP,,0,
2902807,Barra da Estiva,BA,1,BA,,0,
2601300,Barra de Guabiraba,PE,1,PE,,0,
3200904,Barra de S.Francisco,ES,1,ES,,0,
2501609,Barra de Santa Rosa,PB,1,PB,,0,
2501708,Barra de Sao Miguel,PB,1,PB,,0,
2700607,Barra de Sao Miguel,AL,1,AL,,0,
2700508,Barra de Sto Antonio,AL,1,AL,,0,
5101704,Barra do Bugres,MT,1,MT,,0,
3505351,Barra do Chapeu,SP,1,SP,,0,
2902906,Barra do Choca,BA,1,BA,,0,
2101608,Barra do Corda,MA,1,MA,,0,
5101803,Barra do Garcas,MT,1,MT,,0,
4301859,Barra do Guarita,RS,1,RS,,0,
4102703,Barra do Jacare,PR,1,PR,,0,
2903003,Barra do Mendes,BA,1,BA,,0,
3300308,Barra do Pirai,RJ,1,RJ,,0,
4301909,Barra do Ribeiro,RS,1,RS,,0,
4301925,Barra do Rio Azul,RS,1,RS,,0,
2903102,Barra do Rocha,BA,1,BA,,0,
3505401,Barra do Turvo,SP,1,SP,,0,
2800605,Barra dos Coqueiros,SE,1,SE,,0,
4301958,Barra Funda,RS,1,RS,,0,
3105707,Barra Longa,MG,1,MG,,0,
3300407,Barra Mansa,RJ,1,RJ,,0,
4202107,Barra Velha,SC,1,SC,,0,
4102604,Barracao,PR,1,PR,,0,
4301800,Barracao,RS,1,RS,,0,
2201200,Barras,PI,1,PI,,0,
2301950,Barreira,CE,1,CE,,0,
2903201,Barreiras,BA,1,BA,,0,
2201309,Barreiras do Piaui,PI,1,PI,,0,
1300508,Barreirinha,AM,1,AM,,0,
2101707,Barreirinhas,MA,1,MA,,0,
2601409,Barreiros,PE,1,PE,,0,
3505500,Barretos,SP,1,SP,,0,
3505609,Barrinha,SP,1,SP,,0,
2302008,Barro,CE,1,CE,,0,
5203203,Barro Alto,GO,1,GO,,0,
2201408,Barro Duro,PI,1,PI,,0,
2903300,Barro Preto,BA,1,BA,,0,
1703107,Barrolandia,TO,1,TO,,0,
2302057,Barroquinha,CE,1,CE,,0,
4302006,Barros Cassal,RS,1,RS,,0,
3105905,Barroso,MG,1,MG,,0,
3505807,Bastos,SP,1,SP,,0,
5001904,Bataguassu,MS,1,MS,,0,
5002001,Bataipora,MS,1,MS,,0,
2201507,Batalha,PI,1,PI,,0,
2700706,Batalha,AL,1,AL,,0,
3505906,Batatais,SP,1,SP,,0,
2302107,Baturite,CE,1,CE,,0,
3505708,Baureri,SP,1,SP,,0,
3506003,Bauru,SP,1,SP,,0,
2501807,Bayeux,PB,1,PB,,0,
3506102,Bebedouro,SP,1,SP,,0,
2302206,Beberibe,CE,1,CE,,0,
2302305,Bela Cruz,CE,1,CE,,0,
5002100,Bela Vista,MS,1,MS,,0,
4102752,BELA VISTA DA CAROBA,PR,1,PR,,0,
5203302,Bela Vista de Goias,GO,1,GO,,0,
3106002,Bela Vista de Minas,MG,1,MG,,0,
4102802,Bela Vista Paraiso,PR,1,PR,,0,
1501402,Belem,PA,1,PA,,0,
2501906,Belem,PB,1,PB,,0,
2700805,Belem,AL,1,AL,,0,
2601508,Belem de Maria,PE,1,PE,,0,
2601607,Belem de S.Francisco,PE,1,PE,,0,
2502003,Belem do Brejo Cruz,PB,1,PB,,0,
3300456,Belford Roxo,RJ,1,RJ,,0,
3106101,Belmiro Braga,MG,1,MG,,0,
2903409,Belmonte,BA,1,BA,,0,
4202156,Belmonte,SC,1,SC,,0,
2903508,Belo Campo,BA,1,BA,,0,
3106200,Belo Horizonte,MG,1,MG,,0,
2601706,Belo Jardim,PE,1,PE,,0,
2700904,Belo Monte,AL,1,AL,,0,
3106309,Belo Oriente,MG,1,MG,,0,
3106408,Belo Vale,MG,1,MG,,0,
2201606,Beneditinos,PI,1,PI,,0,
2101806,Benedito Leite,MA,1,MA,,0,
4202206,Benedito Novo,SC,1,SC,,0,
1501501,Benevides,PA,1,PA,,0,
1300607,Benjamin Constant,AM,1,AM,,0,
4302055,BENJAMIN CONSTANT DO SUL,RS,1,RS,,0,
3506201,Bento de Abreu,SP,1,SP,,0,
2401602,Bento Fernandes,RN,1,RN,,0,
4302105,Bento Goncalves,RS,1,RS,,0,
2101905,Bequimao,MA,1,MA,,0,
3106507,Berilo,MG,1,MG,,0,
3506300,Bernardino de Campos,SP,1,SP,,0,
1703206,Bernardo Sayao,TO,1,TO,,0,
3506359,Bertioga,SP,1,SP,,0,
2201705,Bertolinia,PI,1,PI,,0,
3106606,Bertopolis,MG,1,MG,,0,
1300631,Beruri,AM,1,AM,,0,
2601805,Betania,PE,1,PE,,0,
3106705,Betim,MG,1,MG,,0,
2601904,Bezerros,PE,1,PE,,0,
3106804,Bias Fortes,MG,1,MG,,0,
3106903,Bicas,MG,1,MG,,0,
4202305,Biguacu,SC,1,SC,,0,
3506409,Bilac,SP,1,SP,,0,
3107000,Biquinhas,MG,1,MG,,0,
3506508,Birigui,SP,1,SP,,0,
3506607,Biritiba-Mirim,SP,1,SP,,0,
2903607,Biritinga,BA,1,BA,,0,
4102901,Bituruna,PR,1,PR,,0,
4202404,Blumenau,SC,1,SC,,0,
3107109,Boa Esperanca,MG,1,MG,,0,
3201001,Boa Esperanca,ES,1,ES,,0,
4103008,Boa Esperanca,PR,1,PR,,0,
3506706,Boa Esperanca do Sul,SP,1,SP,,0,
4103024,Boa Esperanca Iguacu,PR,1,PR,,0,
2903706,Boa Nova,BA,1,BA,,0,
2502102,Boa Ventura,PB,1,PB,,0,
2302404,Boa Viagem,CE,1,CE,,0,
1400100,Boa Vista,RR,1,RR,,0,
4103057,Boa Vista Aparecida,PR,1,PR,,0,
4302154,Boa Vista d. Missoes,RS,1,RS,,0,
4302204,Boa Vista do Burica,RS,1,RS,,0,
4302238,BOA VISTA DO INCRA,RS,1,RS,,0,
1300680,Boa Vista do Ramos,AM,1,AM,,0,
2903805,Boa Vista do Tupim,BA,1,BA,,0,
2701001,Boca da Mata,AL,1,AL,,0,
1300706,Boca do Acre,AM,1,AM,,0,
2201804,Bocaina,PI,1,PI,,0,
3506805,Bocaina,SP,1,SP,,0,
3107208,Bocaina de Minas,MG,1,MG,,0,
3107307,Bocaiuva,MG,1,MG,,0,
4103107,Bocaiuva do Sul,PR,1,PR,,0,
2602001,Bodoco,PE,1,PE,,0,
5002159,Bodoquena,MS,1,MS,,0,
3506904,Bofete,SP,1,SP,,0,
3507001,Boituva,SP,1,SP,,0,
2602100,Bom Conselho,PE,1,PE,,0,
